REPORT_DATE,EOM_SEQ,EOW_SEQ,DES_PROGRAM,ORGANISATION_NAME,ORGANISATION_CODE,SUMMARY_LINE_TYPE,LMR_NAME,LMR_CODE,ESA_NAME,ESA_CODE,CONTRACT_ID,SITE_NAME,SITE_CODE,LOCALITY,SITE_TYPE,SPECIALTY_CD,START_DATE,END_DATE,PROV_EOM_SEQ,PROV_EOW_SEQ,CONTRACT_START_GROUP,PERFORMANCE_MEASURES,RATE,NUMERATOR,DENOMINATOR,OWN_ORG_ESA_AVG,OWN_ORG_LMR_AVG,OWN_ORG_NAT_AVG,ALL_ORG_SAME_SPEC_ESA_AVG,ALL_ORG_SAME_SPEC_LMR_AVG,ALL_ORG_SAME_SPEC_NAT_AVG,ALL_ORG_ESA_AVG,ALL_ORG_LMR_AVG,ALL_ORG_NAT_AVG,NAT_AVG_ALL_SPEC_JULY_2018
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,26,0,0,0.6,1,0.8,1,1.5,1.2,1.1,1.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Full Outcomes,9.68,3,31,17.3,17.3,22,9.7,9.7,21.6,21.8,21.3,22.8,21.9
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Full Outcomes,5.56,1,18,13.5,14,10.9,5.6,11.8,9.7,17.2,15.7,15.7,9.6
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,4 Week Outcomes,18.18,10,55,17.4,17.6,19.8,17.9,19.5,19.4,19.8,19.5,19.5,20.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,26 Week Pathway Outcomes,0,0,0,3,1.3,0.8,0,0,0.7,1.4,1.2,1.2,0.7
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,13 Week Full Outcomes,0,0,0,24.4,21.2,23.4,15.2,14.5,22.7,23.4,22.6,24,22.8
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,52 Week Pathway Outcomes,0,0,0,0,0,0.6,0,0,0.5,1.5,1.2,1.1,0.5
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,26 Week Full Outcomes,0,0,0,17.3,17.3,22,9.7,9.7,21.6,21.8,21.3,22.8,21.9
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,52 Week Full Outcomes,0,0,0,13.5,14,10.9,5.6,11.8,9.7,17.2,15.7,15.7,9.6
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,26 Week Bonus Outcomes,0,0,0,0,25,64.7,0,0,42.9,68.9,66.4,73.7,42.9
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,4 Week Outcomes,0,0,0,17.4,17.6,19.8,20.5,15.3,20.5,19.8,19.5,19.5,20.7
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,0,5,,26 Week Bonus Outcomes/Work Assist,0,0,0,0,25,64.7,0,0,42.9,67.4,65.9,71.9,42.9
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,0,5,,52 Week Full Outcomes,0,0,0,13.5,14,10.9,5.6,11.8,9.7,17.2,15.7,15.7,9.6
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,0,5,,26 Week Full Outcomes,0,0,0,17.3,17.3,22,9.7,9.7,21.6,21.8,21.3,22.8,21.9
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,0,5,,26 Week Pathway Outcomes,0,0,0,3,1.3,0.8,0,0,0.7,1.4,1.2,1.2,0.7
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,0,5,,26 Week Bonus Outcomes,0,0,0,0,25,64.7,100,50,72.6,68.9,66.4,73.7,71.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,0,5,,26 Week Bonus Outcomes/Work Assist,0,0,0,0,25,64.7,100,50,72.6,67.4,65.9,71.9,71.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,0,5,,4 Week Outcomes,6.67,1,15,17.4,17.6,19.8,17.9,19.5,19.4,19.8,19.5,19.5,20.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,0,5,,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212834F,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212834F,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212833E,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212833E,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,27,0,0,0.6,1,0.8,1,1.5,1.2,1.1,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,26,0,0,0.6,1,0.8,1,1.5,1.2,1.1,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212833E,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,13 Week Full Outcomes,11.11,1,9,24.4,21.2,23.4,21.6,22.3,21.7,23.4,22.6,24,22.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212833E,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,17.65,6,34,13.5,14,10.9,11.6,11,12.4,17.2,15.7,15.7,13.4
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212833E,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Full Outcomes,22,11,50,17.3,17.3,22,17,18.9,20.3,21.8,21.3,22.8,21.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212833E,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,13 Week Full Outcomes,29.82,17,57,24.4,21.2,23.4,21.6,22.3,21.7,23.4,22.6,24,22.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,13 Week Full Outcomes,33.33,16,48,24.4,21.2,23.4,21.6,22.3,21.7,23.4,22.6,24,22.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Full Outcomes,24.44,11,45,17.3,17.3,22,17,18.9,20.3,21.8,21.3,22.8,21.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,52 Week Pathway Outcomes,0,0,1,0,0,0.6,1,0.8,1,1.5,1.2,1.1,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,26 Week Full Outcomes,0,0,5,17.3,17.3,22,17,18.9,20.3,21.8,21.3,22.8,21.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,26 Week Bonus Outcomes,0,0,0,0,25,64.7,100,50,72.6,68.9,66.4,73.7,71.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,26 Week Bonus Outcomes/Work Assist,0,0,0,0,25,64.7,0,0,42.9,67.4,65.9,71.9,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,26 Week Bonus Outcomes,0,0,0,0,25,64.7,0,0,42.9,68.9,66.4,73.7,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,26 Week Bonus Outcomes/Work Assist,0,0,0,0,25,64.7,100,50,72.6,67.4,65.9,71.9,71.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,4 Week Outcomes,6.67,1,15,17.4,17.6,19.8,17.9,19.5,19.4,19.8,19.5,19.5,20.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,5.56,1,18,13.5,14,10.9,5.6,11.8,9.7,17.2,15.7,15.7,9.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,4 Week Outcomes,21.62,8,37,17.4,17.6,19.8,20.5,15.3,20.5,19.8,19.5,19.5,20.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,13 Week Full Outcomes,15.63,5,32,24.4,21.2,23.4,15.2,14.5,22.7,23.4,22.6,24,22.8
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Full Outcomes,9.68,3,31,17.3,17.3,22,9.7,9.7,21.6,21.8,21.3,22.8,21.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212834F,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,52 Week Pathway Outcomes,0,0,0,0,0,0.6,0,0,0.5,1.5,1.2,1.1,0.5
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Pathway Outcomes,5.88,2,34,3,1.3,0.8,1.9,1.1,1,1.4,1.2,1.2,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,18.18,6,33,13.5,14,10.9,11.6,11,12.4,17.2,15.7,15.7,13.4
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment JOONDALUP,MM57,JOONDALUP,FULL,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,4 Week Outcomes,18.18,10,55,17.4,17.6,19.8,17.9,19.5,19.4,19.8,19.5,19.5,20.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Perth,4PER,North Metro WA,4NOM,0212834F,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,5.56,1,18,13.5,14,10.9,5.6,11.8,9.7,17.2,15.7,15.7,9.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,13 Week Full Outcomes,0,0,0,24.4,21.2,23.4,15.2,14.5,22.7,23.4,22.6,24,22.8
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,26 Week Pathway Outcomes,0,0,0,3,1.3,0.8,0,0,0.7,1.4,1.2,1.2,0.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,4 Week Outcomes,0,0,0,17.4,17.6,19.8,20.5,15.3,20.5,19.8,19.5,19.5,20.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,52 Week Full Outcomes,0,0,0,13.5,14,10.9,5.6,11.8,9.7,17.2,15.7,15.7,9.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,26 Week Full Outcomes,0,0,0,17.3,17.3,22,9.7,9.7,21.6,21.8,21.3,22.8,21.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,52 Week Pathway Outcomes,0,0,0,0,0,0.6,0,0,0.5,1.5,1.2,1.1,0.5
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,26 Week Bonus Outcomes/Work Assist,0,0,0,0,25,64.7,0,0,42.9,67.4,65.9,71.9,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK OSBORNE PARK,FV78,OSBORNE PARK,FULL,MUSK,20/09/2021 0:00,14/12/2022 0:00,1,0,,26 Week Bonus Outcomes,0,0,0,0,25,64.7,0,0,42.9,68.9,66.4,73.7,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,13 Week Full Outcomes,0,0,1,24.4,21.2,23.4,15.2,14.5,22.7,23.4,22.6,24,22.8
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,4 Week Outcomes,0,0,2,17.4,17.6,19.8,20.5,15.3,20.5,19.8,19.5,19.5,20.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,26 Week Pathway Outcomes,0,0,5,3,1.3,0.8,1.9,1.1,1,1.4,1.2,1.2,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212833E,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MENH,20/09/2021 0:00,30/06/2023 0:00,1,0,,52 Week Full Outcomes,0,0,1,13.5,14,10.9,11.6,11,12.4,17.2,15.7,15.7,13.4
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Perth,4PER,North Metro WA,4NOM,0212834F,AimBig Employment OSBORNE PARK,FV68,OSBORNE PARK,FULL,MUSK,14/12/2021 0:00,30/06/2023 0:00,1,0,,26 Week Full Outcomes,0,0,0,17.3,17.3,22,9.7,9.7,21.6,21.8,21.3,22.8,21.9
